Collision ID;Date;Time;Borough;Street Name;Cross Street;Latitude;Longitude;Contributing Factor;Vehicle Type;Persons Injured;Persons Killed;Pedestrians Injured;Pedestrians Killed;Cyclists Injured;Cyclists Killed;Motorists Injured;Motorists Killed
4618115;31/03/2023;15:08:00;Bronx;Rosedale Avenue;Cross Bronx Expressway;40835968;-7387;Unspecified;Passenger Vehicle;3;0;0;0;0;0;3;0
4618128;31/03/2023;17:38:00;Brooklyn;Tillary Street;;40696033;-73984535;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;1;0;0;0
4618141;31/03/2023;18:00:00;Bronx;Tiffany Street;Garrison Avenue;4081711;-7389204;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618220;31/03/2023;22:02:00;Brooklyn;Belt Parkway;;4060567;-74030945;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4618035;31/03/2023;16:50:00;Bronx;Southern Boulevard;;40834667;-7388936;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618142;31/03/2023;19:00:00;Bronx;Kelly Street;East 163 Street;4082099;-7389589;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618030;31/03/2023;10:12:00;Brooklyn;Fulton Street;Brooklyn Avenue;40680088;-7394398;Alcohol Involvement;Passenger Vehicle;0;0;0;0;0;0;0;0
4617963;31/03/2023;17:00:00;Staten Island;Hamilton Avenue;Westervelt Avenue;40645924;-7408603;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618153;31/03/2023;09:43:00;Queens;Anchor Drive;;40610603;-7376958;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618203;31/03/2023;11:10:00;;Throgs Neck Bridge;;;;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618139;31/03/2023;00:05:00;Bronx;Bruckner Expressway;;40822144;-73887825;Unsafe Lane Changing;Taxi;0;0;0;0;0;0;0;0
4618062;31/03/2023;15:05:00;Manhattan;Madison Avenue;;40805218;-7394106;Unspecified;Passenger Vehicle;1;0;1;0;0;0;0;0
4618112;31/03/2023;19:14:00;Bronx;Underhill Avenue;;40827633;-7386158;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618466;31/03/2023;06:45:00;Queens;Roosevelt Avenue;;40747658;-73883736;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618304;31/03/2023;15:15:00;Bronx;Prospect Avenue;East 182 Street;40849308;-7388481;Turning Improperly;Passenger Vehicle;2;0;0;0;0;0;2;0
4618352;31/03/2023;13:00:00;Queens;43 Street;;40758827;-73915794;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618394;31/03/2023;23:55:00;Queens;104 Street;42 Avenue;4074848;-73861;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;0;0;1;0;0;0
4618501;31/03/2023;09:14:00;Brooklyn;Quincy Street;;4068713;-739491;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618566;31/03/2023;22:09:00;Bronx;Major Deegan Expressway;;40894875;-7388219;Unspecified;Passenger Vehicle;2;0;0;0;0;0;2;0
4618426;31/03/2023;19:50:00;Manhattan;Dyckman Street;Nagle Avenue;4086159;-7392475;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618315;31/03/2023;12:00:00;Bronx;East 166 Street;3 Avenue;40828278;-73907036;Following Too Closely;Passenger Vehicle;1;0;0;0;0;0;1;0
4618342;31/03/2023;20:05:00;Bronx;Williamsbridge Road;;;;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618401;31/03/2023;19:40:00;Queens;Horace Harding Expressway;;40743164;-73778984;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618471;31/03/2023;17:10:00;Manhattan;West 94 Street;;40791557;-7396848;Passing or Lane Usage Improper;Emergency Services;0;0;0;0;0;0;0;0
4618365;31/03/2023;20:06:00;Bronx;East Fordham Road;Washington Avenue;4086038;-7388889;Failure to Yield Right-of-Way;Passenger Vehicle;0;0;0;0;0;0;0;0
4618505;31/03/2023;08:00:00;Brooklyn;Saint Johns Place;;40670277;-7392542;;Not Reported;1;0;1;0;0;0;0;0
4618548;31/03/2023;20:53:00;Bronx;Broadway;;4087729;-7390555;Unspecified;Passenger Vehicle;2;0;0;0;0;0;2;0
4618296;31/03/2023;01:30:00;Bronx;Macombs Dam Bridge;Major Deegan Expressway;40828407;-7393125;Unsafe Speed;Passenger Vehicle;5;0;0;0;0;0;5;0
4618495;31/03/2023;08:00:00;Brooklyn;Nostrand Avenue;;40689133;-73951324;Following Too Closely;Passenger Vehicle;2;0;0;0;0;0;2;0
4618349;31/03/2023;21:10:00;Queens;31 Street;34 Avenue;4075967;-7392725;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4618569;31/03/2023;11:23:00;Bronx;Netherland Avenue;;40878742;-7391569;Physical Disability;Passenger Vehicle;1;0;0;0;0;0;1;0
4618367;31/03/2023;18:25:00;Manhattan;West 136 Street;Riverside Drive;40821705;-739568;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618387;31/03/2023;22:10:00;Queens;National Street;41 Avenue;40748802;-7386309;Driver Inattention/Distraction;Scooter;1;0;0;0;0;0;1;0
4618797;31/03/2023;01:54:00;Brooklyn;Classon Avenue;;4068174;-7395859;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618733;31/03/2023;01:20:00;Manhattan;Isham Street;;40867275;-7391922;Alcohol Involvement;Passenger Vehicle;0;0;0;0;0;0;0;0
4618858;31/03/2023;16:48:00;Manhattan;Canal Street;;40718018;-7399996;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4618741;31/03/2023;19:42:00;Bronx;Merriam Avenue;;4084018;-7392647;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4618664;31/03/2023;09:38:00;Manhattan;Avenue Of The Americas;;40735126;-7399846;Unsafe Lane Changing;Passenger Vehicle;0;0;0;0;0;0;0;0
4618652;31/03/2023;07:37:00;Manhattan;Madison Avenue;East 127 Street;40807034;-73939705;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4618705;31/03/2023;17:25:00;Manhattan;Canal Street;;4072255;-7400631;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4618635;31/03/2023;18:00:00;Manhattan;West 34 Street;7 Avenue;40750988;-7399063;Passing or Lane Usage Improper;Bus;0;0;0;0;0;0;0;0
4618902;31/03/2023;11:15:00;Brooklyn;West Street;;;;Passing Too Closely;Construction;0;0;0;0;0;0;0;0
4619169;31/03/2023;20:05:00;Manhattan;Beach Street;West Broadway;4072033;-7400551;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4619417;31/03/2023;15:20:00;Queens;Merrick Boulevard;115 Avenue;40689915;-737779;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4619356;31/03/2023;20:40:00;Manhattan;East 66 Street;;4076855;-7396959;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4619434;31/03/2023;17:00:00;Queens;172 Street;;40679375;-7377105;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4619102;31/03/2023;23:15:00;Brooklyn;Flushing Avenue;Nostrand Avenue;40699406;-7395338;Turning Improperly;Passenger Vehicle;1;0;0;0;1;0;0;0
4618951;31/03/2023;06:25:00;Bronx;Bronx River Avenue;East 174 Street;40834423;-73879265;Unspecified;Taxi;0;0;0;0;0;0;0;0
4618888;31/03/2023;00:00:00;Queens;Jamaica Avenue;Hollis Court Boulevard;40715347;-7374845;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4618915;31/03/2023;11:35:00;Manhattan;West 139 Street;;4081666;-73938995;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4619527;31/03/2023;13:40:00;;Brooklyn Bridge;;;;Driver Inattention/Distraction;Taxi;7;0;0;0;0;0;7;0
4619566;31/03/2023;12:04:00;Brooklyn;West 15 Street;Neptune Avenue;4057916;-7398309;Driver Inattention/Distraction;Passenger Vehicle;1;0;1;0;0;0;0;0
4619599;31/03/2023;19:55:00;Manhattan;East 51 Street;3 Avenue;4075645;-7397032;Steering Failure;Passenger Vehicle;0;0;0;0;0;0;0;0
4617960;01/04/2023;19:45:00;Brooklyn;56 Street;15 Avenue;40628445;-739918;;Not Reported;1;0;1;0;0;0;0;0
4617983;01/04/2023;20:18:00;Bronx;Bronx River Parkway;Allerton Avenue;4086536;-7387043;Driver Inattention/Distraction;Passenger Vehicle;3;0;0;0;0;0;3;0
4618113;01/04/2023;05:48:00;Bronx;Bronx River Avenue;;40826283;-7388349;Tire Failure/Inadequate;Passenger Vehicle;1;0;0;0;0;0;1;0
4617281;01/04/2023;18:50:00;;East Drive;;;;Unspecified;Bicycle;0;0;0;0;0;0;0;0
4617327;01/04/2023;08:45:00;Brooklyn;Belt Parkway;;4059565;-73908165;Driver Inexperience;Passenger Vehicle;1;0;0;0;0;0;1;0
4617371;01/04/2023;23:40:00;Queens;31 Avenue;;40761642;-7391777;Turning Improperly;Passenger Vehicle;0;0;0;0;0;0;0;0
4617521;01/04/2023;20:35:00;Manhattan;East 36 Street;;40748837;-7398155;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617159;01/04/2023;00:40:00;Queens;255 Street;;40739418;-7371397;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617441;01/04/2023;05:00:00;Brooklyn;West 31 Street;Surf Avenue;4057275;-73997055;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4617735;01/04/2023;17:00:00;Bronx;East 237 Street;White Plains Road;4089725;-73855255;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617567;01/04/2023;05:15:00;Queens;Belt Parkway;;40666435;-7383478;Unsafe Lane Changing;Passenger Vehicle;0;0;0;0;0;0;0;0
4617796;01/04/2023;16:40:00;Bronx;Hunts Point Avenue;Bruckner Boulevard;40820187;-73890686;Turning Improperly;Passenger Vehicle;0;0;0;0;0;0;0;0
4617189;01/04/2023;03:40:00;Queens;40 Avenue;;4076432;-73771034;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617584;01/04/2023;23:00:00;Brooklyn;New Lots Avenue;;4066682;-7388166;Driver Inattention/Distraction;Passenger Vehicle;1;0;1;0;0;0;0;0
4617199;01/04/2023;00:29:00;Manhattan;Amsterdam Avenue;West 158 Street;4083349;-7394158;Unspecified;Bicycle;0;0;0;0;0;0;0;0
4617329;01/04/2023;10:30:00;Brooklyn;Cropsey Avenue;;40606422;-740147;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617695;01/04/2023;05:37:00;Manhattan;Fdr Drive;;4073635;-7397502;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4617742;01/04/2023;19:30:00;Queens;Woodhaven Boulevard;Forest Park Drive;40700592;-7385457;Passing or Lane Usage Improper;Bus;0;0;0;0;0;0;0;0
4617756;01/04/2023;07:37:00;Queens;83 Street;;40751526;-73883705;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617301;01/04/2023;14:34:00;Brooklyn;Belt Parkway;;40600506;-7390174;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617280;01/04/2023;17:25:00;Queens;Grand Central Pkwy;;407499;-7372802;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4617295;01/04/2023;13:06:00;Brooklyn;Rockaway Parkway;;4064491;-73902054;Other Vehicular;Passenger Vehicle;0;0;0;0;0;0;0;0
4617323;01/04/2023;04:55:00;Queens;39 Street;43 Avenue;4074576;-7392581;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4617218;01/04/2023;08:25:00;Queens;Grand Central Pkwy;;4071582;-7380799;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617755;01/04/2023;04:05:00;Queens;Junction Boulevard;;4075087;-7387043;Alcohol Involvement;Passenger Vehicle;0;0;0;0;0;0;0;0
4617543;01/04/2023;12:52:00;Staten Island;West Shore Expressway;;40554672;-7421301;Pavement Slippery;Passenger Vehicle;6;0;0;0;0;0;6;0
4617627;01/04/2023;06:00:00;Queens;Eliot Avenue;76 Street;40723133;-7388325;Fell Asleep;Passenger Vehicle;1;0;0;0;0;0;1;0
4617260;01/04/2023;08:40:00;Bronx;Bronx River Parkway;;408665;-73872055;Illnes;Passenger Vehicle;0;0;0;0;0;0;0;0
4617309;01/04/2023;22:29:00;Queens;Horace Harding Expressway;Francis Lewis Boulevard;;;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617472;01/04/2023;16:40:00;Brooklyn;Knickerbocker Avenue;Schaefer Street;4069169;-7390585;Alcohol Involvement;Passenger Vehicle;0;0;0;0;0;0;0;0
4617939;01/04/2023;21:35:00;Brooklyn;Jackie Robinson Pkwy;;4069286;-7387801;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617330;01/04/2023;12:33:00;Brooklyn;78 Street;;40613827;-74001366;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617398;01/04/2023;12:30:00;Brooklyn;Evergreen Avenue;;4069614;-7392726;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617286;01/04/2023;00:40:00;Queens;Van Wyck Expwy;;4070313;-73816795;Unsafe Lane Changing;Passenger Vehicle;1;0;0;0;0;0;1;0
4617794;01/04/2023;13:05:00;Bronx;Southern Boulevard;East 163 Street;40820984;-73891624;Following Too Closely;Passenger Vehicle;2;0;0;0;0;0;2;0
4617308;01/04/2023;16:00:00;Queens;Long Island Expressway;;40762978;-73727974;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617750;01/04/2023;00:40:00;Queens;27 Avenue;;4076418;-73866844;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617789;01/04/2023;08:45:00;Bronx;Bruckner Boulevard;Longwood Avenue;40815754;-7389529;Failure to Yield Right-of-Way;Other;1;0;0;0;0;0;1;0
4617529;01/04/2023;23:30:00;Bronx;Westchester Avenue;;40841175;-7384106;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4617595;01/04/2023;19:22:00;Manhattan;West 125 Street;;4081569;-73958305;View Obstructed/Limited;Passenger Vehicle;0;0;0;0;0;0;0;0
4617435;01/04/2023;03:30:00;Queens;111 Street;53 Avenue;40743507;-7385156;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617701;01/04/2023;00:40:00;Bronx;West Kingsbridge Road;Grand Avenue;40867878;-7389944;Unspecified;Scooter;1;0;0;0;0;0;0;0
4617343;01/04/2023;20:11:00;Brooklyn;Ocean Avenue;Saint Pauls Court;40650978;-739612;Unspecified;Passenger Vehicle;1;0;1;0;0;0;0;0
4617649;01/04/2023;08:05:00;Manhattan;West 79 Street;Riverside Drive;40784973;-7398264;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617451;01/04/2023;04:24:00;Bronx;East 233 Street;Webster Avenue;40895374;-7386356;Unsafe Lane Changing;Passenger Vehicle;0;0;0;0;0;0;0;0
4617653;01/04/2023;18:20:00;Bronx;West 188 Street;;4086419;-7390336;Turning Improperly;Passenger Vehicle;0;0;0;0;0;0;0;0
4617571;01/04/2023;07:30:00;Queens;Lefferts Boulevard;;40684025;-7382308;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617834;01/04/2023;12:53:00;Queens;123 Street;101 Avenue;40690838;-73822876;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4617167;01/04/2023;02:00:00;Brooklyn;Bedford Avenue;South 3 Street;40712524;-73962555;Traffic Control Disregarded;Passenger Vehicle;1;0;0;0;0;0;1;0
4617378;01/04/2023;23:58:00;Queens;147 Avenue;;4066031;-7377394;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617815;01/04/2023;17:00:00;Bronx;Hollywood Avenue;Miles Avenue;40819714;-7381508;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617190;01/04/2023;00:05:00;Manhattan;Fdr Drive;East 47 Street;;;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617338;01/04/2023;09:55:00;Brooklyn;3 Avenue;29 Street;4065947;-7400233;Following Too Closely;Passenger Vehicle;1;0;0;0;0;0;1;0
4617574;01/04/2023;01:00:00;Queens;Rockaway Boulevard;130 Street;40674995;-7380854;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4617437;01/04/2023;19:00:00;Queens;94 Street;42 Avenue;40745323;-73871605;Driver Inattention/Distraction;Motorcycle;1;0;0;0;0;0;1;0
4617523;01/04/2023;17:10:00;Brooklyn;Shore Parkway;Rockaway Parkway;4063082;-7388636;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4617285;01/04/2023;10:30:00;Queens;Cross Island Parkway;;;;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4617296;01/04/2023;20:34:00;Manhattan;East 37 Street;3 Avenue;40747627;-73976746;Unspecified;Passenger Vehicle;1;0;1;0;0;0;0;0
4617372;01/04/2023;20:32:00;Queens;34 Avenue;;4075962;-73927124;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;1;0;0;0
4617269;01/04/2023;12:15:00;Queens;Grand Central Pkwy;;40717033;-738221;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4617675;01/04/2023;17:40:00;Bronx;East 180 Street;Webster Avenue;40852306;-7389811;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617290;01/04/2023;12:56:00;Brooklyn;Blake Avenue;Warwick Street;4066932;-7388481;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4617468;01/04/2023;15:46:00;Brooklyn;Remsen Avenue;Ralph Avenue;40653625;-73920906;Unspecified;Passenger Vehicle;2;0;0;0;0;0;2;0
4617853;01/04/2023;17:19:00;Brooklyn;Montgomery Street;;4066505;-7394469;Driver Inattention/Distraction;Passenger Vehicle;1;0;1;0;0;0;0;0
4617367;01/04/2023;07:50:00;Queens;31 Avenue;Crescent Street;4076573;-73926445;Failure to Yield Right-of-Way;Scooter;1;0;0;0;0;0;1;0
4617510;01/04/2023;13:50:00;Brooklyn;Ocean Parkway;Avenue T;40600082;-7396591;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4617712;01/04/2023;18:21:00;Manhattan;Chrystie Street;Hester Street;40716972;-7399446;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4617195;01/04/2023;07:31:00;Brooklyn;Avenue D;East 105 Street;4065375;-7390166;Other Vehicular;Passenger Vehicle;2;0;0;0;0;0;2;0
4617760;01/04/2023;03:35:00;Queens;Northern Boulevard;;40755783;-738833;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617324;01/04/2023;18:10:00;Queens;47 Avenue;Vernon Boulevard;4074549;-7395318;Reaction to Uninvolved Vehicle;Transport;0;0;0;0;0;0;0;0
4617734;01/04/2023;12:35:00;Bronx;East 175 Street;Grand Concourse;40846867;-7390876;Following Too Closely;Bicycle;1;0;0;0;0;0;0;0
4617534;01/04/2023;15:30:00;Manhattan;West 133 Street;Henry Hudson Parkway;40820255;-7395949;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617860;01/04/2023;19:30:00;Brooklyn;Rogers Avenue;Carroll Street;4066733;-7395353;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617618;01/04/2023;18:50:00;Queens;North Conduit Avenue;88 Street;40670776;-7384788;Unsafe Lane Changing;Passenger Vehicle;0;0;0;0;0;0;0;0
4617397;01/04/2023;14:55:00;Brooklyn;Hart Street;Broadway;40695114;-7393194;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617768;01/04/2023;14:00:00;Queens;77 Street;37 Avenue;40749256;-73888985;Driver Inattention/Distraction;Passenger Vehicle;1;0;1;0;0;0;0;0
4617507;01/04/2023;00:00:00;Brooklyn;Stuart Street;;40601093;-73933014;Fell Asleep;Passenger Vehicle;0;0;0;0;0;0;0;0
4617741;01/04/2023;08:47:00;Brooklyn;Henry Street;West 9 Street;4067627;-74003204;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617216;01/04/2023;12:00:00;Queens;Cross Island Parkway;;40756096;-7374655;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617640;01/04/2023;16:17:00;Brooklyn;Flatbush Avenue;Grand Army Plaza;;;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617299;01/04/2023;20:30:00;Queens;243 Street;143 Avenue;40662186;-73737946;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4617662;01/04/2023;00:50:00;Queens;Farmers Boulevard;Baisley Boulevard;40690918;-737623;Unsafe Lane Changing;Passenger Vehicle;0;0;0;0;0;0;0;0
4617377;01/04/2023;20:15:00;Manhattan;Saint Nicholas Avenue;West 174 Street;40844788;-7393705;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4617636;01/04/2023;17:30:00;Brooklyn;Dean Street;;406826;-7397786;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617528;01/04/2023;19:10:00;Bronx;Astor Avenue;Mickle Avenue;40859333;-7384094;Driver Inattention/Distraction;Taxi;1;0;0;0;0;0;1;0
4617174;01/04/2023;01:50:00;Manhattan;Grand Street;Pitt Street;4071521;-7398427;Failure to Yield Right-of-Way;Passenger Vehicle;2;0;0;0;0;0;2;0
4617731;01/04/2023;01:45:00;Queens;Northern Boulevard;;40755863;-73882385;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617289;01/04/2023;10:16:00;Brooklyn;85 Street;;4062142;-7402447;Failure to Yield Right-of-Way;Passenger Vehicle;0;0;0;0;0;0;0;0
4617291;01/04/2023;16:30:00;Brooklyn;Pennsylvania Avenue;Cozine Avenue;4065414;-7388732;Driver Inattention/Distraction;Bicycle;1;0;0;0;1;0;0;0
4617360;01/04/2023;23:59:00;Queens;Cross Island Parkway;;40788895;-7381869;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4617235;01/04/2023;04:16:00;Brooklyn;Fulton Street;;4068346;-7387282;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617703;01/04/2023;10:30:00;Queens;Francis Lewis Boulevard;;40717827;-7375704;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617273;01/04/2023;00:17:00;Bronx;East 144 Street;Canal Place;40815872;-739257;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617332;01/04/2023;20:23:00;Brooklyn;Nostrand Avenue;Avenue L;40621994;-7394598;Driver Inattention/Distraction;Scooter;1;0;1;0;0;0;0;0
4617575;01/04/2023;17:38:00;Queens;Linden Boulevard;78 Street;40670254;-7385728;Traffic Control Disregarded;Motorcycle;0;0;0;0;0;0;0;0
4617781;01/04/2023;17:05:00;Bronx;Valentine Avenue;;4085025;-739007;Passenger Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617283;01/04/2023;15:56:00;Manhattan;Ludlow Street;Stanton Street;40721233;-7398778;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617375;01/04/2023;19:55:00;Manhattan;West 158 Street;Riverside Drive;4083512;-7394552;Driver Inattention/Distraction;Passenger Vehicle;1;0;1;0;0;0;0;0
4617202;01/04/2023;02:02:00;Manhattan;Harlem River Drive;;40841187;-7393215;Alcohol Involvement;Passenger Vehicle;1;0;0;0;0;0;1;0
4617318;01/04/2023;15:45:00;Brooklyn;5 Avenue;;4064164;-7401394;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617439;01/04/2023;05:36:00;Bronx;West Fordham Road;Sedgwick Avenue;4086315;-7390907;Unsafe Speed;Taxi;3;0;0;0;0;0;3;0
4617550;01/04/2023;23:16:00;Manhattan;East 41 Street;;40751045;-73977165;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617913;01/04/2023;15:30:00;;Verrazano Bridge Upper;;;;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617410;01/04/2023;19:58:00;Brooklyn;Beverley Road;Ocean Parkway;40643303;-73974106;Unspecified;Passenger Vehicle;1;0;1;0;0;0;0;0
4617396;01/04/2023;07:00:00;Staten Island;Hylan Boulevard;;40613773;-7406674;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617192;01/04/2023;05:33:00;Manhattan;Williamsburg Bridge Inner Roadwa;;;;Tire Failure/Inadequate;Passenger Vehicle;1;0;0;0;0;0;1;0
4617297;01/04/2023;16:40:00;Staten Island;Nippon Avenue;Edgegrove Avenue;40537865;-7419192;Unsafe Speed;Passenger Vehicle;3;0;0;0;0;0;3;0
4617515;01/04/2023;19:45:00;Queens;Parsons Boulevard;;40768166;-7382422;Backing Unsafely;Passenger Vehicle;1;0;1;0;0;0;0;0
4617524;01/04/2023;16:05:00;Bronx;East 229 Street;Bronx Boulevard;40891838;-7386275;Illnes;Passenger Vehicle;1;0;0;0;0;0;1;0
4617465;01/04/2023;16:15:00;Staten Island;Barrett Avenue;Forest Avenue;4062506;-7413582;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617368;01/04/2023;16:00:00;Queens;21 Street;;40760983;-7393574;Other Vehicular;Passenger Vehicle;0;0;0;0;0;0;0;0
4617532;01/04/2023;20:36:00;Manhattan;West 145 Street;Amsterdam Avenue;4082523;-7394761;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;1;0;0;0
4617641;01/04/2023;15:50:00;Brooklyn;Flatbush Avenue;Saint Marks Avenue;40679733;-7397432;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;0;0;1;0;0;0
4617664;01/04/2023;21:48:00;Queens;199 Street;Murdock Avenue;4069977;-73755585;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4617187;01/04/2023;02:50:00;Queens;53 Avenue;;;;Unsafe Speed;Motorcycle;1;0;0;0;0;0;1;0
4617402;01/04/2023;10:55:00;Brooklyn;Central Avenue;;40695583;-7392078;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4617293;01/04/2023;20:10:00;Brooklyn;Sutter Avenue;Forbell Street;40674072;-73863;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4617726;01/04/2023;00:44:00;Manhattan;East 106 Street;Madison Avenue;40793606;-7394952;Driver Inattention/Distraction;Passenger Vehicle;2;0;0;0;0;0;2;0
4617857;01/04/2023;00:00:00;Queens;68 Drive;;40725746;-7384548;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4617787;01/04/2023;11:30:00;Bronx;Grand Concourse;;408553;-73901306;Unspecified;Passenger Vehicle;1;0;1;0;0;0;0;0
4617547;01/04/2023;20:00:00;Queens;Long Island Expressway;;40732243;-7387013;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4617600;01/04/2023;23:04:00;Brooklyn;Williamsburg Street East;Wythe Avenue;4070113;-7396087;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;0;0;0;0;1;0
